Owner's Name,City,Property Location,Block,Lot,Owner's Mailing Address,Sq. Ft.,Yr. Built,Building Class,Prior Block,Prior Lot,Land Desc,Building Desc,Acreage,Taxes 1,Deed Book,Deed Page,Sale Price,NU Code,Ratio,Type/Use,Land Assmnt,Building Assmnt,Exempt,Total Assmnt,Assessed,Year,Latitude,Longitude,Neigh,VCS,StyDesc,Style,Join
"JCM PROPERTIES XVI LLC,",Paterson,116 12TH AVE,3515,8,7822 BERGENLINE AVENUE,2195,,45,E0599,10,25X100,2  F,0.057,4247.72,D3313,52,0,31,0,42,21900,73000,0,94900,94900,2021,0,0,401,S401,COLONIAL,CL,03515    00008         M
"JCM PROPERTIES XVI LLC,",Paterson,8 12TH AVE,3605,5,7822 BERGENLINE AVENUE,2470,,45,E0533,9,25X100,,0.057,15084.12,D3313,52,0,13,0,43,21900,315100,0,337000,337000,2021,0,0,401,S401,,3C,03605    00005         M
"JCM PROPERTIES XVI LLC,",Paterson,34 AUBURN ST,3605,16,7822 BERGENLINES AVENUE,2006,,10,D0533,31,25X100,2  F,0.057,4100.02,D3313,52,0,0,0,42,19300,72300,0,91600,91600,2021,0,0,401,S401,COLONIAL,CL,03605    00016         M
"JCM PROPERTIES XVI LLC,",Paterson,222 HAMILTON AVE,3609,2,7822 BERGENLINE AVENUE,1538,,10,D0524,5,24X79,2  F,0.043,1356.23,D3313,52,0,25,0,42,14700,15600,0,30300,30300,2021,0,0,401,S401,COLONIAL,CL,03609    00002         M
"JCM PROPERTIES XVI LLC,",Paterson,194 PARK AVE,4102,2,7822 BERGENLINE AVENUE,2426,,45,F0741,6,25X110,2   F,0.062,6476.77,D3313,52,0,0,0,42,16500,128200,0,144700,144700,2021,0,0,403,S403,COLONIAL,CL,04102    00002         M
"JCM PROPERTIES XVI LLC,",Paterson,415 STRAIGHT ST,6005,21,7822 BERGENLINE AVENUE,2800,,45,J1131,7,25X100,2   F,0.057,7533.11,D3313,52,0,0,0,42,13800,154500,0,168300,168300,2021,0,0,403,S403,COLONIAL,CL,06005    00021         M
JCM PROPERTIES XVII LLC,Paterson,15-17 CLIFF ST,602,18,449 EAST 18TH STREET,1270,,10,B0103,17,50X125,2  F     O 1F,0.144,5295.11,D3339,248,0,13,0,42,39100,79200,0,118300,118300,2021,0,0,101,S101,COLONIAL,CL,00602    00018         M
JCM PROPERTIES XVII LLC,Paterson,115-117 PUTNAM ST,2919,19,449 EAST 18TH STREET,2986,,45,C0444,19,37X100,2  F,0.086,13481.71,D3339,248,95000,13,317.0526316,43,30300,270900,0,301200,301200,2021,0,0,402,S402,,3C,02919    00019         M
JCM PROPERTIES XVII LLC,Paterson,165 LYON ST,2923,23,449 EAST 18TH STREET,960,,16,C0437,25,25X140,2  F,0.079,3263,D3339,248,0,26,0,1,28700,44200,0,72900,72900,2021,0,0,402,S402,COLONIAL,CL,02923    00023         M
JCM PROPERTIES XVII LLC,Paterson,201-203 12TH AVE,3502,25,449 EAST 18TH STREET,2176,,10,E0601,45,30X154,2  F 3G,0.106,1414.42,D3339,248,0,0,0,42,31600,0,0,31600,31600,2021,0,0,401,S401,COLONIAL,CL,03502    00025         M
JCM PROPERTIES XVII LLC,Paterson,168 GODWIN AVE,3507,3,449 EAST 18TH STREET,1712,,10,D0603,14,25X100,2  F,0.057,3956.78,D3339,240,1,26,8840000,42,19400,69000,0,88400,88400,2021,0,0,401,S401,COLONIAL,CL,03507    00003         M
JCM PROPERTIES XVII LLC,Paterson,343 HAMILTON AVE,3507,25,449 EAST 18TH STREET,1816,,10,E0603,39,25X100,2  F,0.057,6566.29,D3339,248,0,0,0,42,20800,125900,0,146700,146700,2021,0,0,401,S401,COLONIAL,CL,03507    00025         M
JCM PROPERTIES XVII LLC,Paterson,175 17TH AVE,3908,21,449 EAST 18TH STREET,2510,,10,F0718,15,25X100,2   F    O2SF,0.057,5402.53,D3339,248,0,40,0,43,38300,82400,0,120700,120700,2021,0,0,704,S704,COLONIAL,CL,03908    00021         M
"JCM PROPERTIES XVII LLC,",Paterson,155 12TH AVE,3502,44,449 EAST 18TH STREET,0,,,E0601,25,25X100,2  F,0.057,980.24,D3339,248,23,0,95217.3913,,21900,0,0,21900,21900,2021,0,0,401,S401,,,03502    00044         M
"JCM PROPERTIES, LLC",Paterson,109 12TH AVE,3501,33,7822 BERGENLINE AVENUE,0,,,E0600,24,25X154,,0.089,1244.33,D3178,158,0,0,0,42,27800,0,0,27800,27800,2021,0,0,401,S401,COLONIAL,CL,03501    00033         M
"JCM PROPERTISE IX, LLC",Paterson,164 N MAIN ST,113,19,449 EAST 18TH STREET,2642,1908,45,A0003,6,25X100,2  F,0.057,3746.41,D3026,262,0,0,0,42,19400,64300,0,83700,83700,2021,0,0,102,S102,COLONIAL,CL,00113    00019         M
"JCM PROPRTIES VIII, LLC",Paterson,83-85 NORTH 5TH ST,407,11,449 EAST 18TH STREET,757,,37,A0073,12,CONDO UNIT 6,757 SF 2 BDRMS,0.1148,3952.31,D3367,109,0,0,0,6,13100,75200,0,88300,88300,2021,0,0,144,S144,CONDOMINIUM (1 FL.),CM,00407    00011    C006 M
JCM P[ROPERTIES XI LLC,Paterson,PT 338-340 ELLISON ST,4315,8,449 EAST 18TH STREET,2030,,45,G0792,3,28X100,2   F,0.064,6503.63,D3144,235,95,0,152947.3684,42,23300,122000,0,145300,145300,2021,0,0,403,S403,COLONIAL,CL,04315    00008         M
JCM RG I LLC,Paterson,71-73 PARK AVE,4318,18,441-449 EAST 18TH ST,9171,,,G0809,34,40X100,3   B    O2B,0.09,25123.79,3676,94,1,3,56130000,,79900,481400,0,561300,561300,2021,0,0,449,S449,,,04318    00018         M
JCM RG II LLC,Paterson,76-78 N 1ST ST,210,14,441-449 EAST 18TH ST,3294,1862,,A0033,7,44X100,2  F,0.098,19721.26,3676,110,1,3,44060000,,78400,362200,0,440600,440600,2021,0,0,144,S144,,,00210    00014         M
JCM RG III LLC,Paterson,208 GOVERNOR ST,3501,9,441-449 EAST 18TH ST,4308,,,D0600,7,25X110,3  F,0.0633,15021.46,3676,80,1,3,33560000,,59300,276300,0,335600,335600,2021,0,0,447,S447,,,03501    00009         M
JCM RG IV LLC,Paterson,32-34 GODWIN AVE,3606,9,441-449 EAST 18TH ST,12560,,,D0534,1,50X98,3  B,0.1125,39796.12,3676,102,1,3,88910000,,105400,783700,0,889100,889100,2021,0,0,447,S447,,,03606    00009         M
JCM RG V LLC,Paterson,175 HAMILTON AVE,3606,10,441-449 EAST 18TH ST,13196,,,D0534,16,50X102,3  B,0.1171,39796.12,3676,66,1,3,88910000,,109700,779400,0,889100,889100,2021,0,0,447,S447,,,03606    00010         M
JCM RG VI LLC,Paterson,264-266 9TH AVE,3301,2,441-449 EAST 18TH ST,4800,,,E0644,2,50X98,3  F,0.1134,15648.1,3673,215,1,3,34960000,,106200,243400,0,349600,349600,2021,0,0,447,S447,,,03301    00002         M
JCM VICTORIA CV 2019 LLC,Paterson,49-51 GRAHAM AVE,3007,19,449 E 18TH ST,438,1930,,C0483,13.A,46X51,,0.0609,787.78,3711,240,1,3,1760000,,17600,0,0,17600,17600,2021,0,0,402,S402,,,03007    00019         M
JCM VICTORIA CV 2019 LLC,Paterson,105 BELMONT AVENUE,707,13,440 E 18TH ST,875,1930,37,B0123,1,CONDO UNIT 1,875 SF 2 BDRM,0.057,3518.14,3711,232,1,3,7860000,6,15500,63100,0,78600,78600,2021,0,0,221,S221,,D,00707    00013    C001 M
JCM VICTORIA CV 2019 LLC,Paterson,86 E MAIN STREET,119,25,449 E 18TH ST,869,,37,A0019,26,CONDO UNIT 2,869 SF 3 BDRM,0.06,4811.7,3711,257,1,30,10750000,6,7800,99700,0,107500,107500,2021,0,0,103,S103,CONDOMINIUM (1 FL.),CM,00119    00025    C002 M
JCM VICTORIA CV 2019 LLC,Paterson,86 E MAIN STREET,119,25,449 E 18TH ST,902,,37,A0019,26,CONDO UNIT 3,902 SF 2 BDRM,0.06,4954.93,3711,257,1,30,11070000,6,8100,102600,0,110700,110700,2021,0,0,103,S103,CONDOMINIUM (1 FL.),CM,00119    00025    C003 M
JCM VICTORIA CV 2019 LLC,Paterson,33 12TH AVENUE,3603,39,449 E 18TH ST,0,,,E0521,21,,,0.058,362.56,3711,240,1,3,810000,,8100,0,0,8100,8100,2021,0,0,401,S401,,,03603    00039    C001 M
JCM VICTORIA CV 2019 LLC,Paterson,33 12TH AVENUE,3603,39,449 E 18TH ST,0,,,E0521,21,,,0.058,362.56,3711,240,1,3,810000,,8100,0,0,8100,8100,2021,0,0,401,S401,,,03603    00039    C002 M
JCM VICTORIA CV 2019 LLC,Paterson,33 12TH AVENUE,3603,39,449 E 18TH ST,0,,,E0521,21,,,0.058,255.13,3711,240,1,3,570000,,5700,0,0,5700,5700,2021,0,0,401,S401,,,03603    00039    C003 M
JCM VICTORIA CV2019 LLC,Paterson,33 12TH AVENUE,3603,39,175 BROADWAY,0,,45,,,0.58 ACRE,3 FAMILY,0,0,,,0,0,0,43,,,,0,,,0,0,,,,3C,03603    00039         M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,263 GOVERNOR ST,3209,19,"175 BROADWAY,1ST FL",3096,,45,D0581,30,25X100,2  F,0.057,8173.18,3819,114,1,30,18260000,42,21900,160700,0,182600,182600,2021,0,0,401,S401,COLONIAL,CL,03209    00019         M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,274 GOVERNOR ST,3502,13,"175 BROADWAY,1ST FL",2673,,45,D0601,8,28X110,2  F,0.079,7752.43,3819,114,1,30,17320000,42,26300,146900,0,173200,173200,2021,0,0,401,S401,COLONIAL,CL,03502    00013         M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,45 12TH AVE,3603,33,"175 BROADWAY,1ST FL",1655,,,E0521,27,25X100,2 FAMILY,0.057,980.24,3819,114,1,30,2190000,,21900,0,0,21900,21900,2021,0,0,401,S401,,,03603    00033         M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,263 CARROLL ST,4101,42,"175 BROADWAY,1ST FL",1820,,45,F0744,7,25X100,2   B,0.057,6333.54,3819,114,1,30,14150000,42,15300,126200,0,141500,141500,2021,0,0,403,S403,COLONIAL,CL,04101    00042         M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,340 HAMILTON AVE,3509,14,"175 BROADWAY,1ST FL",1385,,35,E0604,13,CONDO UNIT 3,1385 SF 3 BDRM,0.0574,3634.51,3819,114,1,30,8120000,6,7200,74000,0,81200,81200,2021,0,0,401,S401,,D,03509    00014    C003 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,340 HAMILTON AVE,3509,14,"175 BROADWAY,1ST FL",1385,,35,E0604,13,CONDO UNIT 2,1385 SF 3 BDRM,0.0574,3634.51,3819,114,1,30,8120000,6,7200,74000,0,81200,81200,2021,0,0,401,S401,,D,03509    00014    C002 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,340 HAMILTON AVE,3509,14,"175 BROADWAY,1ST FL",1385,,35,E0604,13,CONDO UNIT 1,1385 SF 3 BDRM,0.0574,3634.51,3819,114,1,30,8120000,6,7200,74000,0,81200,81200,2021,0,0,401,S401,,D,03509    00014    C001 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,86 E MAIN STREET,119,25,"175 BROADWAY,1ST FL",733,,37,A0019,26,CONDO UNIT 1,733 SF 2 BDRM,0.06,4068.68,3819,132,1,30,9090000,6,6500,84400,0,90900,90900,2021,0,0,103,S103,CONDOMINIUM (1 FL.),CM,00119    00025    C001 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,265 GOVERNOR ST,3209,18,"175 BROADWAY,1ST FL",1138,,37,D0581,31,CONDO UNIT 1,1138 SF 3 BDRM,0.0574,5456.24,3819,132,1,30,12190000,6,8300,113600,0,121900,121900,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03209    00018    C001 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,265 GOVERNOR ST,3209,18,"175 BROADWAY,1ST FL",1138,,37,D0581,31,CONDO UNIT 2,1138 SF 3 BDRM,0.0574,5456.24,3819,132,1,30,12190000,6,8300,113600,0,121900,121900,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03209    00018    C002 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,265 GOVERNOR ST,3209,18,"175 BROADWAY,1ST FL",724,,37,D0581,31,CONDO UNIT 3,724 SF 2 BDRM,0.0574,3764.32,3819,132,1,30,8410000,6,5300,78800,0,84100,84100,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03209    00018    C003 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,237 GRAHAM AVENUE,3507,47,"175 BROADWAY,1ST FL",956,,37,D0603,17,CONDO UNIT 1,956 SF 3 BDRMS,0.0517,4757.99,3819,114,1,30,10630000,6,7900,98400,0,106300,106300,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03507    00047    C001 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,237 GRAHAM AVENUE,3507,47,"175 BROADWAY,1ST FL",956,,37,D0603,17,CONDO UNIT 2,956 SF 3 BDRMS,0.0517,4757.99,3819,114,1,30,10630000,6,7900,98400,0,106300,106300,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03507    00047    C002 M
JCM XXI CARROLL GROUP CV20 LLC,Paterson,237 GRAHAM AVENUE,3507,47,"175 BROADWAY,1ST FL",621,,37,D0603,17,CONDO UNIT 3,621 SF 2 BDRMS,0.0517,3365.95,3819,114,1,30,7520000,6,5000,70200,0,75200,75200,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03507    00047    C003 M
JCM XXII JMG CV20 LLC,Paterson,110 JEFFERSON ST,202,13,175 BROADWAY,1817,1862,45,A0028,7,25X50,,0.03,8504.4,3869,93,1,3,19000000,42,21000,169000,0,190000,190000,2021,0,0,101,S101,COLONIAL,CL,00202    00013         M
JCM XXII JMG CV20 LLC,Paterson,79 E 12TH ST,2004,19,"175 BROADWAY,1ST FL",718,1935,45,C0478,12,38X53,2  F,0.047,5689,3992,173,1,3,12710000,42,15200,111900,0,127100,127100,2021,0,0,402,S402,COLONIAL,CL,02004    00019         M
JCM XXII JMG CV20 LLC,Paterson,187 12TH AVE,3502,31,175 BROADWAY,0,,,E0601,38,25X100,,0.057,980.24,3869,101,1,3,2190000,,21900,0,0,21900,21900,2021,0,0,401,S401,,,03502    00031         M
JCM XXII JMG CV20 LLC,Paterson,52 12TH AVE,3604,7,175 BROADWAY,1230,1940,10,E0522,14,25X100,2  F,0.057,6620,3869,101,1,3,14790000,42,21600,126300,0,147900,147900,2021,0,0,401,S401,COLONIAL,CL,03604    00007         M
JCM XXII JMG CV20 LLC,Paterson,115 PEARL STREET,4207,26,175 BROADWAY,1230,1940,37,F0727,31,CONDO UNIT 115 B,1230 SF 2 BDRM,0.133,4498.38,3869,101,1,3,10050000,6,10500,90000,0,100500,100500,2021,0,0,403,S403,,D,04207    00026    C001 M
JCM XXII JMG CV20 LLC,Paterson,117 PEARL STREET,4207,25,175 BROADWAY,1071,1940,37,F0727,32,CONDO UNIT 117,1071 SF 2 BDRM,0.133,3992.59,3869,101,1,3,8920000,6,9000,80200,0,89200,89200,2021,0,0,403,S403,,D,04207    00025    C002 M
JCM XXII JMG CV20 LLC,Paterson,117 PEARL STREET,4207,25,175 BROADWAY,1071,1940,37,F0727,32,CONDO UNIT 118B,1071 SF 2 BDRM,0.133,3992.59,3869,101,1,3,8920000,6,9000,80200,0,89200,89200,2021,0,0,403,S403,,D,04207    00025    C003 M
JCM XXII JMG CV20 LLC,Paterson,117 PEARL STREET,4207,25,175 BROADWAY,1071,1940,37,F0727,32,CONDO UNIT 119,1071 SF 2 BDRM,0.133,3992.59,3869,101,1,3,8920000,6,9000,80200,0,89200,89200,2021,0,0,403,S403,,D,04207    00025    C004 M
JCM XXII JMG CV20 LLC,Paterson,478 ELLISON STREET,4208,24,175 BROADWAY,867,1940,37,F0732,1,CONDO UNIT 1,867 SF 2 BDRM,0.053,3392.81,3869,120,1,3,7580000,6,8400,67400,0,75800,75800,2021,0,0,403,S403,,D,04208    00024    C001 M
JCM XXII JMG CV20 LLC,Paterson,478 ELLISON STREET,4208,24,175 BROADWAY,867,1940,37,F0732,1,CONDO UNIT 2,867 SF 2 BDRM,0.053,3392.81,3869,120,1,3,7580000,6,8400,67400,0,75800,75800,2021,0,0,403,S403,,D,04208    00024    C002 M
JCM XXII JMG CV20 LLC,Paterson,288 12TH AVENUE,3420,3,"175 BROADWAY,1ST FL",718,1935,37,E0624,3,CONDO UNIT 2,718 SF 2 BDRM,0.057,2793.02,3992,173,1,3,6240000,6,6300,56100,0,62400,62400,2021,0,0,401,S401,,D,03420    00003    C002 M
JCM XXII JMG CV20 LLC,Paterson,288 12TH AVENUE,3420,3,"175 BROADWAY,1ST FL",718,1935,37,E0624,3,CONDO UNIT 3,718 SF 2 BDRM,0.057,2793.02,3992,173,1,3,6240000,6,6300,56100,0,62400,62400,2021,0,0,401,S401,,D,03420    00003    C003 M
JCM XXII JMG CV20 LLC,Paterson,288 12TH AVENUE,3420,3,"175 BROADWAY,1ST FL",550,1935,37,E0624,3,CONDO UNIT 4,550 SF 2 BDRM,0.057,2273.81,3992,173,1,3,5080000,6,4800,46000,0,50800,50800,2021,0,0,401,S401,,D,03420    00003    C004 M
JCM XXII JMG CV20 LLC,Paterson,64 12TH AVENUE,3604,12,175 BROADWAY,785,1940,37,E0522,9,CONDO UNIT 1,785 SF 3 BDRM,0.057,3151.1,3869,120,1,3,7040000,6,8100,62300,0,70400,70400,2021,0,0,401,S401,,D,03604    00012    C001 M
JCM XXII JMG CV20 LLC,Paterson,64 12TH AVENUE,3604,12,175 BROADWAY,785,1940,37,E0522,9,CONDO UNIT 2,785 SF 4 BDRM,0.057,3151.1,3869,120,1,3,7040000,6,8100,62300,0,70400,70400,2021,0,0,401,S401,,D,03604    00012    C002 M
JCM XXII JMG CV20 LLC,Paterson,64 12TH AVENUE,3604,12,175 BROADWAY,867,1940,37,E0522,9,CONDO UNIT 3,535 SF 4 BDRM,0.057,2345.42,3869,120,1,3,5240000,6,5700,46700,0,52400,52400,2021,0,0,401,S401,,D,03604    00012    C003 M
JCM XXII JMG CV20 LLC,Paterson,56 12TH AVENUE,3604,9,175 BROADWAY,719,1940,37,E0522,12,CONDO UNIT 1,719 SF 3 BDRM,0.057,3280.91,3869,120,1,3,7330000,6,8300,65000,0,73300,73300,2021,0,0,401,S401,,D,03604    00009    C001 M
JCM XXII JMG CV20 LLC,Paterson,56 12TH AVENUE,3604,9,175 BROADWAY,719,1940,37,E0522,12,CONDO UNIT 2,719 SF 4 BDRM,0.057,3280.91,3869,120,1,3,7330000,6,8300,65000,0,73300,73300,2021,0,0,401,S401,,D,03604    00009    C002 M
JCM XXII JMG CV20 LLC,Paterson,282 HAMILTON AVENUE,3513,12,175 BROADWAY,0,,,E0597,5,CONDO UNIT 1,1123 SF 2 BDRM,0,3903.07,3869,101,1,3,0,,0,0,0,0,0,2021,0,0,401,S401,,,03513    00012    C001 M
JCM XXII JMG CV20 LLC,Paterson,282 HAMILTON AVENUE,3513,12,175 BROADWAY,0,,,E0597,5,CONDO UNIT 2,1123 SF 2 BDRM,0.063,3903.07,3869,101,1,3,0,,0,0,0,0,0,2021,0,0,401,S401,,,03513    00012    C002 M
JCM XXII JMG CV20 LLC,Paterson,282 HAMILTON AVENUE,3513,12,175 BROADWAY,0,,,E0597,5,CONDO UNIT 3,416 SF 1 BDRM,0.063,1799.35,3869,101,1,3,0,,0,0,0,0,0,2021,0,0,401,S401,,,03513    00012    C003 M
JCM XXII JMG CV20 LLC,Paterson,91 PUTNAM STREET,2902,19,175 BROADWAY,983,,37,C0443,31,CONDO UNIT 1,983 SF 3 BDRM,0.0574,4672.94,3869,148,1,3,10440000,6,9100,95300,0,104400,104400,2021,0,0,402,S402,CONDOMINIUM (1 FL.),CM,02902    00019    C001 M
JCM XXII JMG CV20 LLC,Paterson,91 PUTNAM STREET,2902,19,175 BROADWAY,983,,37,C0443,31,CONDO UNIT 2,983 SF 3 BDRM,0.0574,4672.94,3869,148,1,3,10440000,6,9100,95300,0,104400,104400,2021,0,0,402,S402,CONDOMINIUM (1 FL.),CM,02902    00019    C002 M
JCM XXII JMG CV20 LLC,Paterson,91 PUTNAM STREET,2902,19,175 BROADWAY,587,,37,C0443,31,CONDO UNIT 3,587 SF 1 BDRM,0.0574,3419.66,3869,148,1,3,7640000,6,5500,70900,0,76400,76400,2021,0,0,402,S402,CONDOMINIUM (1 FL.),CM,02902    00019    C003 M
JCM XXII JMG CV20 LLC,Paterson,37 12TH AVENUE,3603,37,"175 BROADWAY,1ST FL",1256,,37,E0521,23,CONDO UNIT 1,1256 SF 3 BDRM,0.0562,4704.28,3992,173,1,3,10510000,6,7800,97300,0,105100,105100,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03603    00037    C001 M
JCM XXII JMG CV20 LLC,Paterson,37 12TH AVENUE,3603,37,"175 BROADWAY,1ST FL",1411,,37,E0521,23,CONDO UNIT 2,1411 SF 3 BDRM,0.0562,5205.59,3992,173,1,3,11630000,6,8900,107400,0,116300,116300,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03603    00037    C002 M
JCM XXII JMG CV20 LLC,Paterson,37 12TH AVENUE,3603,37,"175 BROADWAY,1ST FL",775,,37,E0521,23,CONDO UNIT 3,775 SF 2 BDRM,0.0562,3133.2,3992,173,1,3,7000000,6,5000,65000,0,70000,70000,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03603    00037    C003 M
JCM XXII JMG CV20 LLC,Paterson,199 GOVERNOR ST,3211,37,175 BROADWAY,608,,37,D0587,29,CONDO UNIT 1,608 SF 1 BDRM,0.0574,3330.14,3869,148,1,3,7440000,6,5300,69100,0,74400,74400,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03211    00037    C001 M
JCM XXII JMG CV20 LLC,Paterson,199 GOVERNOR ST,3211,37,175 BROADWAY,950,,37,D0587,29,CONDO UNIT 2,950 SF 3 BDRM,0.0574,4910.17,3869,148,1,3,10970000,6,8300,101400,0,109700,109700,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03211    00037    C002 M
JCM XXII JMG CV20 LLC,Paterson,199 GOVERNOR ST,3211,37,175 BROADWAY,950,,37,D0587,29,CONDO UNIT 3,950 SF 2 BDRM,0.0574,4910.17,3869,148,1,3,10970000,6,8300,101400,0,109700,109700,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03211    00037    C003 M
JCM XXII JMG CV20 LLC,Paterson,473 ELLISON ST,4205,29,175 BROADWAY,2366,,37,F0731,50,CONDO UNIT 1,927 SF 3 BDRMS,0.0574,3562.9,3869,101,1,3,7960000,6,8100,71500,0,79600,79600,2021,0,0,403,S403,CONDOMINIUM (1 FL.),CM,04205    00029    C001 M
JCM XXII JMG CV20 LLC,Paterson,473 ELLISON ST,4205,29,175 BROADWAY,927,,37,F0731,50,CONDO UNIT 2,927 SF 3 BDRMS,0.0574,3562.9,3869,101,1,3,7960000,6,8100,71500,0,79600,79600,2021,0,0,403,S403,CONDOMINIUM (1 FL.),CM,04205    00029    C002 M
JCM XXII JMG CV20 LLC,Paterson,473 ELLISON ST,4205,29,175 BROADWAY,649,,37,F0731,50,CONDO UNIT 3,649 SF 3 BDRMS,0.0574,2676.65,3869,101,1,3,5980000,6,5700,54100,0,59800,59800,2021,0,0,403,S403,CONDOMINIUM (1 FL.),CM,04205    00029    C003 M
JCM XXII JMG CV20 LLC,Paterson,204 GOVERNOR STREET,3501,7,175 BROADWAY,1033,,37,D0600,9,CONDO UNIT 1,1033 SF 4 BDRMS,0.0633,5281.68,3869,148,1,3,11800000,6,7900,110100,0,118000,118000,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03501    00007    C001 M
JCM XXII JMG CV20 LLC,Paterson,204 GOVERNOR STREET,3501,7,175 BROADWAY,1033,,37,D0600,9,CONDO UNIT 2,1033 SF 4 BDRMS,0.0633,5281.68,3869,148,1,3,11800000,6,7900,110100,0,118000,118000,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03501    00007    C002 M
JCM XXII JMG CV20 LLC,Paterson,204 GOVERNOR STREET,3501,7,175 BROADWAY,1005,,37,D0600,9,CONDO UNIT 3,1005 SF 4 BDRMS,0.0633,5151.88,3869,148,1,3,11510000,6,7400,107700,0,115100,115100,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03501    00007    C003 M
JCM XXIII ELLISON CV20 LLC,Paterson,112 E HOLSMAN ST,122,23,"175 BROADWAY,1ST FL",1960,1877,45,A0022,4,25X100,2  F,0.057,5626.33,3880,85,1,3,12570000,42,16600,109100,0,125700,125700,2021,0,0,103,S103,COLONIAL,CL,00122    00023         M
JCM XXIII ELLISON CV20 LLC,Paterson,30 N 6TH ST,302,28,"175 BROADWAY,1ST FL",1748,1900,45,A0058,4,25X100,2  F,0.057,4511.81,3880,30,1,3,10080000,42,31900,68900,0,100800,100800,2021,0,0,101,S101,COLONIAL,CL,00302    00028         M
JCM XXIII ELLISON CV20 LLC,Paterson,124 LAFAYETTE ST,3201,5,"175 BROADWAY,1ST FL",1744,,45,D0583,12,25X100,2  F,0.057,5733.76,3880,74,1,3,12810000,42,19700,108400,0,128100,128100,2021,0,0,401,S401,COLONIAL,CL,03201    00005         M
JCM XXIII ELLISON CV20 LLC,Paterson,108 16TH AVE,4319,7.01,"175 BROADWAY,1ST FL",892,,16,,,25 X 100,2 F,0.057,3343.57,3880,74,1,3,7470000,1,17500,57200,0,74700,74700,2021,0,0,403,S403,COLONIAL,CL,04319    00007  01     M
JCM XXIII ELLISON CV20 LLC,Paterson,69-73 N 3RD STREET,411,3,"175 BROADWAY,1ST FL",0,1935,37,A0077,16,CONDO UNIT 2,1090 SF 3 BDRM,0.108,4646.09,3880,30,1,3,10380000,6,25400,78400,0,103800,103800,2021,0,0,101,S101,,D,00411    00003    C002 M
JCM XXIII ELLISON CV20 LLC,Paterson,69-73 N 3RD STREET,411,3,"175 BROADWAY,1ST FL",0,1935,37,A0077,16,CONDO UNIT 3,500 SF 1 BDRM,0.108,3209.29,3880,30,1,3,7170000,6,8500,63200,0,71700,71700,2021,0,0,101,S101,,D,00411    00003    C003 M
JCM XXIII ELLISON CV20 LLC,Paterson,118-120 GODWIN AVE,3514,7,"175 BROADWAY,1ST FL",794,1935,37,D0598,13,CONDO UNIT 1,794 SF 3 BDRM,0.087,3200.34,3880,43,1,3,7150000,6,10900,60600,0,71500,71500,2021,0,0,401,S401,,D,03514    00007    C001 M
JCM XXIII ELLISON CV20 LLC,Paterson,118-120 GODWIN AVE,3514,7,"175 BROADWAY,1ST FL",794,1935,37,D0598,13,CONDO UNIT 2,794 SF 3 BDRM,0.087,3200.34,3880,43,1,3,7150000,6,10900,60600,0,71500,71500,2021,0,0,401,S401,,D,03514    00007    C002 M
JCM XXIII ELLISON CV20 LLC,Paterson,118-120 GODWIN AVE,3514,7,"175 BROADWAY,1ST FL",485,1935,37,D0598,13,CONDO UNIT 3,485 SF 1 BDRM,0.087,2372.28,3880,43,1,3,5300000,6,10900,42100,0,53000,53000,2021,0,0,401,S401,,D,03514    00007    C003 M
JCM XXIII ELLISON CV20 LLC,Paterson,478 ELLISON STREET,4208,24,"175 BROADWAY,1ST FL",472,1940,37,F0732,1,CONDO UNIT 3,472 SF 1 BDRM,0.053,2103.72,3880,43,1,3,4700000,6,4200,42800,0,47000,47000,2021,0,0,403,S403,,D,04208    00024    C003 M
